20	25	30	35
12663.15	41.344	42.353	43.212	266.009 		6248.96	37.123	39.48	40.521	193.16 		3172.72	33.494	37.161	38.182	141.791 		1594.53	30.111	35.423	36.198	100.703 		
9540.84	41.477	43.533	44.328	171.275 		4848.58	38.249	41.186	41.704	126.596 		2378.71	35.176	38.97	39.324	86.558 		1222.44	32.606	36.773	37.025	62.395 		
11741.23	40.857	43.682	45.25	132.114 		5769.65	38.259	41.8	43.026	88.448 		3120.0	35.328	39.861	40.828	62.66 		1693.92	32.264	38.28	38.963	47.11 		
25104.67	40.162	41.703	42.231	238.213 		13565.11	35.627	38.692	38.99	179.228 		6854.67	31.452	36.445	36.762	135.421 		3382.76	28.186	34.742	35.002	92.613 		
11211.55	41.272	42.527	43.43	303.46 		5379.23	37.361	39.925	40.933	203.839 		2756.96	34.087	37.697	38.784	140.372 		1445.81	30.957	35.864	36.842	98.04 		
7818.62	42.355	44.412	45.452	151.997 		4114.53	39.089	42.292	42.938	112.167 		2105.42	35.977	39.668	39.991	81.55 		1092.8	33.29	37.113	37.333	62.253 		
9964.8	41.096	43.907	45.574	124.013 		5083.73	38.732	42.032	43.333	83.33 		2848.53	35.969	40.035	41.001	61.071 		1580.0	32.867	38.385	39.153	48.306 		
18988.36	41.554	42.912	43.511	190.19 		10761.51	37.277	39.85	40.356	143.434 		5754.62	33.297	37.313	37.651	118.396 		3000.71	29.693	35.304	35.473	86.08 		
11241.25	41.285	42.537	43.431	290.248 		5389.73	37.359	39.929	40.941	195.1 		2755.92	34.074	37.681	38.793	134.379 		1434.43	30.953	35.882	36.841	94.254 		
7830.13	42.354	44.421	45.456	145.302 		4121.6	39.085	42.286	42.929	107.307 		2104.44	35.957	39.651	39.988	77.391 		1089.69	33.29	37.086	37.33	59.367 		
9979.84	41.094	43.905	45.576	118.749 		5083.15	38.723	42.03	43.351	79.141 		2847.04	35.954	40.017	41.004	57.99 		1592.53	32.921	38.382	39.16	45.986 		
18985.07	41.542	42.914	43.509	187.741 		10785.02	37.282	39.851	40.355	150.842 		5765.47	33.301	37.307	37.658	124.109 		2999.29	29.68	35.317	35.453	89.31 		
11603.89	41.436	42.704	43.574	301.589 		5628.0	37.53	40.111	41.114	188.086 		2928.16	34.349	37.846	38.951	127.238 		1529.41	31.169	36.011	36.946	89.331 		
8472.18	42.594	44.593	45.623	142.116 		4397.47	39.237	42.415	43.027	103.787 		2246.89	36.091	39.718	40.034	75.423 		1140.93	33.384	37.167	37.396	58.195 		
10879.36	41.296	44.102	45.727	115.82 		5500.48	38.979	42.156	43.46	76.307 		3015.25	36.145	40.141	41.125	55.691 		1661.76	33.038	38.47	39.226	44.289 		
19950.31	41.786	43.171	43.767	175.666 		11468.44	37.539	40.073	40.612	132.747 		6214.44	33.56	37.42	37.78	120.973 		3205.91	29.85	35.392	35.534	86.761 		
11603.89	41.436	42.704	43.574	312.908 		5628.0	37.53	40.111	41.114	193.657 		2928.16	34.349	37.846	38.951	126.969 		1529.41	31.169	36.011	36.946	89.37 		
8472.18	42.594	44.593	45.623	141.792 		4397.47	39.237	42.415	43.027	103.665 		2246.89	36.091	39.718	40.034	75.052 		1140.93	33.384	37.167	37.396	58.157 		
10879.36	41.296	44.102	45.727	115.671 		5500.48	38.979	42.156	43.46	76.238 		3015.25	36.145	40.141	41.125	55.559 		1661.76	33.038	38.47	39.226	44.145 		
19950.31	41.786	43.171	43.767	176.1 		11468.44	37.539	40.073	40.612	131.191 		6214.44	33.56	37.42	37.78	110.022 		3205.91	29.85	35.392	35.534	79.095 		
11224.67	41.258	42.502	43.399	271.575 		5417.97	37.359	39.906	40.934	182.455 		2773.04	34.079	37.662	38.814	124.546 		1441.12	30.922	35.866	36.808	87.437 		
7847.38	42.353	44.426	45.447	137.67 		4124.76	39.085	42.285	42.933	101.047 		2107.96	35.946	39.672	39.974	72.659 		1095.69	33.29	37.098	37.317	55.854 		
9997.92	41.092	43.889	45.575	113.111 		5093.28	38.719	42.031	43.32	75.411 		2853.49	35.957	40.03	41.025	55.23 		1590.56	32.897	38.405	39.152	43.85 		
19033.11	41.548	42.918	43.508	172.376 		10788.31	37.271	39.847	40.355	128.54 		5794.04	33.321	37.303	37.648	106.429 		3001.91	29.683	35.321	35.462	75.751 		
12907.04	42.031	42.793	43.459	65.507 		6112.0	37.884	39.792	40.665	58.895 		2951.23	34.271	37.56	38.547	54.268 		1443.39	30.898	35.637	36.43	50.704 		
8044.13	42.098	43.934	44.835	51.564 		4135.42	38.883	41.475	42.004	56.765 		2063.16	35.676	39.011	39.381	51.111 		1049.64	32.962	36.891	36.99	46.817 		
10110.19	41.09	43.477	44.904	47.324 		5048.85	38.571	41.387	42.554	42.191 		2701.97	35.505	39.487	40.395	39.662 		1459.79	32.32	37.944	38.485	37.252 		
20304.62	41.408	42.261	42.882	55.709 		11515.64	37.201	39.128	39.612	51.427 		5994.62	32.979	36.786	37.086	59.294 		2941.24	29.157	34.911	35.175	55.621 		
11211.55	41.272	42.527	43.43	307.739 		5379.23	37.361	39.925	40.933	203.784 		2756.96	34.087	37.697	38.784	140.765 		1445.81	30.957	35.864	36.842	98.12 		
7818.62	42.355	44.412	45.452	151.987 		4114.53	39.089	42.292	42.938	111.989 		2105.42	35.977	39.668	39.991	81.555 		1092.8	33.29	37.113	37.333	62.327 		
9964.8	41.096	43.907	45.574	123.945 		5083.73	38.732	42.032	43.333	83.571 		2848.53	35.969	40.035	41.001	61.112 		1580.0	32.867	38.385	39.153	48.398 		
18988.36	41.554	42.912	43.511	190.011 		10761.51	37.277	39.85	40.356	143.592 		5754.62	33.297	37.313	37.651	118.886 		3000.71	29.693	35.304	35.473	86.199 		
11245.92	41.277	42.532	43.432	293.436 		5396.16	37.356	39.918	40.925	196.502 		2752.93	34.075	37.679	38.783	134.662 		1434.35	30.94	35.85	36.823	95.596 		
7835.38	42.36	44.409	45.456	147.003 		4122.36	39.083	42.289	42.921	108.913 		2098.84	35.947	39.648	39.962	78.804 		1092.71	33.287	37.105	37.31	59.696 		
9976.59	41.075	43.898	45.583	119.972 		5093.17	38.726	42.043	43.349	80.19 		2849.76	35.952	40.021	41.017	58.489 		1586.24	32.903	38.393	39.155	46.191 		
18991.56	41.545	42.921	43.512	183.518 		10793.33	37.287	39.865	40.354	138.97 		5762.4	33.304	37.301	37.64	115.151 		2998.04	29.682	35.318	35.462	82.982 		
11267.84	41.268	42.524	43.414	283.113 		5401.09	37.34	39.935	40.95	188.979 		2748.24	34.053	37.68	38.763	129.507 		1438.85	30.934	35.921	36.842	89.925 		
7857.6	42.34	44.43	45.458	140.657 		4123.29	39.068	42.3	42.922	102.529 		2108.31	35.953	39.666	39.998	74.831 		1097.91	33.301	37.109	37.365	57.146 		
10021.81	41.073	43.875	45.586	114.146 		5108.37	38.713	42.041	43.352	76.127 		2850.61	35.945	40.032	41.014	55.747 		1584.0	32.876	38.404	39.155	44.069 		
19053.73	41.547	42.924	43.512	175.129 		10800.67	37.272	39.857	40.36	132.157 		5786.22	33.301	37.315	37.656	110.173 		2999.69	29.672	35.345	35.471	78.83 		
11289.92	41.275	42.507	43.401	272.983 		5443.2	37.354	39.909	40.926	183.1 		2788.45	34.069	37.67	38.78	126.226 		1461.01	30.911	35.876	36.81	89.155 		
7864.36	42.356	44.407	45.441	138.656 		4136.09	39.068	42.275	42.915	100.862 		2113.24	35.947	39.653	39.972	73.225 		1096.71	33.275	37.109	37.331	56.716 		
9997.33	41.074	43.887	45.566	112.874 		5112.48	38.719	42.023	43.339	75.475 		2862.99	35.931	40.019	40.993	55.319 		1595.84	32.872	38.393	39.161	43.495 		
19029.91	41.544	42.915	43.508	173.599 		10820.98	37.279	39.858	40.361	130.006 		5777.2	33.287	37.29	37.647	107.043 		3011.11	29.67	35.298	35.456	76.753 		
11410.37	41.269	42.518	43.404	596.782 		5459.39	37.317	39.894	40.929	423.458 		2771.23	34.047	37.704	38.799	306.095 		1441.12	30.891	35.872	36.818	223.617 		
7938.53	42.338	44.419	45.476	232.381 		4162.98	39.069	42.264	42.935	186.403 		2115.82	35.929	39.638	39.985	148.615 		1094.36	33.273	37.109	37.328	127.461 		
10092.69	41.074	43.907	45.586	177.671 		5118.88	38.707	42.028	43.331	124.402 		2879.36	35.962	40.046	41.027	96.039 		1589.12	32.883	38.408	39.149	87.912 		
19214.18	41.544	42.922	43.522	312.802 		10902.84	37.264	39.853	40.38	250.494 		5837.38	33.285	37.302	37.644	232.385 		3023.33	29.661	35.32	35.464	174.102 		
11633.36	41.261	42.517	43.393	492.142 		5664.0	37.32	39.882	40.891	344.394 		2906.48	33.969	37.616	38.684	239.114 		1523.79	30.812	35.763	36.732	165.263 		
8030.58	42.333	44.404	45.467	203.245 		4203.02	39.038	42.24	42.901	159.165 		2141.6	35.896	39.587	39.922	116.334 		1116.8	33.252	37.055	37.3	88.547 		
10182.29	41.057	43.889	45.562	160.486 		5181.87	38.689	42.017	43.318	111.255 		2905.17	35.913	40.01	40.976	82.157 		1605.76	32.817	38.399	39.137	64.373 		
19237.29	41.54	42.928	43.522	263.703 		10959.87	37.27	39.863	40.373	205.792 		5851.56	33.287	37.294	37.647	172.706 		3025.47	29.639	35.3	35.442	120.301 		
11211.87	41.265	42.531	43.425	4839.349 		5392.85	37.377	39.934	40.954	4445.64 		2750.19	34.108	37.707	38.817	4242.959 		1441.87	30.992	35.95	36.875	4006.655 		
7922.71	42.355	44.469	45.517	3679.164 		4140.31	39.075	42.321	42.956	3978.939 		2115.82	35.991	39.706	40.039	3843.805 		1092.84	33.326	37.162	37.394	3840.76 		
10034.4	41.095	43.913	45.583	3288.761 		5096.27	38.725	42.044	43.352	3079.137 		2855.73	35.965	40.05	41.017	2993.766 		1586.88	32.9	38.408	39.161	2922.303 		
19089.64	41.535	42.934	43.529	3446.037 		10828.76	37.272	39.865	40.357	3218.439 		5785.87	33.302	37.302	37.669	3876.231 		3014.49	29.715	35.32	35.475	3811.296 		
11210.21	41.275	42.531	43.418	319.312 		5377.57	37.361	39.915	40.967	217.849 		2751.47	34.099	37.671	38.756	149.126 		1444.37	30.956	35.871	36.857	105.943 		
7808.18	42.359	44.414	45.438	158.371 		4116.0	39.092	42.313	42.924	117.401 		2096.71	35.959	39.657	39.974	85.904 		1092.71	33.305	37.116	37.327	65.652 		
9952.43	41.094	43.896	45.571	127.179 		5069.07	38.724	42.036	43.342	86.112 		2849.92	35.974	40.042	40.994	63.455 		1582.45	32.89	38.396	39.155	49.858 		
18960.58	41.546	42.909	43.502	194.581 		10752.13	37.273	39.856	40.349	148.479 		5753.64	33.313	37.304	37.649	123.844 		2998.58	29.696	35.323	35.468	89.889 		
11214.56	41.284	42.529	43.425	303.267 		5393.01	37.375	39.907	40.92	202.759 		2752.51	34.084	37.677	38.788	138.654 		1445.23	30.948	35.863	36.824	98.757 		
7815.69	42.356	44.413	45.45	151.447 		4116.36	39.086	42.289	42.935	111.854 		2095.91	35.955	39.655	39.988	80.852 		1094.84	33.3	37.085	37.333	61.89 		
9967.73	41.093	43.894	45.568	122.474 		5079.84	38.727	42.029	43.342	82.427 		2846.72	35.968	40.023	41.007	60.107 		1589.33	32.906	38.395	39.158	47.669 		
18959.64	41.543	42.919	43.503	189.135 		10767.47	37.281	39.846	40.353	143.241 		5760.27	33.306	37.304	37.665	117.621 		3000.76	29.694	35.321	35.458	85.562 		
11227.87	41.29	42.528	43.428	308.131 		5374.53	37.367	39.925	40.959	206.531 		2753.6	34.094	37.686	38.773	141.844 		1441.17	30.956	35.891	36.813	99.704 		
7810.84	42.357	44.424	45.466	153.316 		4122.09	39.09	42.302	42.923	113.866 		2102.09	35.967	39.657	39.986	82.599 		1092.31	33.27	37.089	37.329	62.702 		
9987.89	41.106	43.904	45.581	124.369 		5078.67	38.729	42.033	43.338	83.028 		2845.07	35.953	40.026	40.989	60.988 		1588.37	32.905	38.397	39.158	48.295 		
18964.98	41.541	42.921	43.511	190.947 		10775.07	37.288	39.837	40.358	144.473 		5771.47	33.312	37.311	37.663	119.013 		2996.27	29.682	35.323	35.46	86.252 		
11214.91	41.277	42.531	43.413	303.051 		5395.95	37.371	39.915	40.922	203.885 		2755.47	34.083	37.679	38.776	139.235 		1435.52	30.946	35.841	36.825	98.703 		
7824.71	42.368	44.404	45.457	152.325 		4117.38	39.087	42.3	42.942	112.194 		2105.82	35.966	39.655	39.957	80.958 		1087.2	33.255	37.1	37.318	62.215 		
9978.67	41.097	43.897	45.582	122.676 		5072.21	38.734	42.032	43.338	82.279 		2851.63	35.972	40.029	41.018	60.231 		1584.59	32.896	38.398	39.151	48.225 		
18980.4	41.553	42.914	43.508	189.847 		10743.47	37.264	39.846	40.348	142.597 		5766.36	33.308	37.312	37.652	117.9 		2995.42	29.692	35.334	35.467	85.594 		
11211.87	41.266	42.52	43.415	297.141 		5399.87	37.371	39.932	40.924	198.816 		2752.56	34.079	37.674	38.803	136.719 		1439.57	30.934	35.872	36.836	96.088 		
7833.91	42.364	44.421	45.466	149.801 		4117.16	39.087	42.276	42.923	109.816 		2098.31	35.949	39.647	39.974	79.17 		1095.16	33.292	37.117	37.338	61.82 		
9945.76	41.088	43.899	45.576	122.133 		5082.4	38.732	42.04	43.358	81.771 		2847.95	35.97	40.025	41.001	59.549 		1584.64	32.905	38.406	39.16	47.487 		
18974.89	41.553	42.912	43.504	186.263 		10779.38	37.286	39.854	40.366	140.507 		5757.29	33.312	37.3	37.649	116.469 		3002.58	29.693	35.319	35.462	83.862 		
11218.59	41.283	42.525	43.414	312.988 		5373.33	37.368	39.907	40.921	212.101 		2754.45	34.08	37.692	38.816	145.857 		1436.72	30.971	35.891	36.81	102.632 		
7805.91	42.358	44.409	45.453	155.391 		4110.71	39.084	42.312	42.956	114.799 		2097.07	35.964	39.665	39.975	83.974 		1095.56	33.285	37.122	37.34	63.514 		
9944.85	41.094	43.889	45.568	125.959 		5080.64	38.733	42.036	43.35	84.55 		2848.8	35.971	40.04	41.033	61.737 		1589.87	32.92	38.405	39.173	49.08 		
18947.16	41.544	42.915	43.508	193.26 		10761.96	37.279	39.858	40.362	147.37 		5761.02	33.315	37.301	37.653	122.9 		3009.78	29.699	35.319	35.467	89.189 		
11223.97	41.279	42.526	43.417	303.837 		5387.81	37.357	39.923	40.934	203.74 		2762.75	34.083	37.669	38.777	140.137 		1445.07	30.95	35.889	36.832	98.991 		
7830.71	42.362	44.409	45.438	152.155 		4111.69	39.084	42.287	42.93	112.73 		2112.67	35.975	39.652	39.976	81.584 		1097.56	33.302	37.126	37.339	62.675 		
9965.81	41.097	43.891	45.574	123.276 		5077.76	38.727	42.046	43.33	83.323 		2845.39	35.962	40.021	40.997	61.122 		1584.53	32.861	38.392	39.165	48.244 		
18972.67	41.548	42.917	43.51	189.842 		10762.04	37.284	39.853	40.351	143.371 		5760.62	33.302	37.298	37.652	118.87 		3004.71	29.7	35.312	35.448	86.014 		
11215.17	41.277	42.54	43.431	305.605 		5384.11	37.373	39.926	40.933	205.326 		2755.92	34.087	37.684	38.839	141.215 		1442.45	30.937	35.876	36.822	99.605 		
7794.0	42.361	44.407	45.448	152.834 		4110.31	39.093	42.289	42.936	112.61 		2107.91	35.968	39.667	39.981	81.537 		1092.98	33.294	37.135	37.32	62.612 		
9953.39	41.089	43.901	45.58	125.01 		5071.89	38.721	42.041	43.337	83.264 		2843.04	35.953	40.024	40.985	61.504 		1584.37	32.9	38.398	39.154	48.494 		
18964.53	41.547	42.924	43.51	190.169 		10768.58	37.29	39.849	40.349	143.791 		5763.82	33.32	37.316	37.661	119.612 		2998.76	29.695	35.304	35.472	86.315 		
11244.24	41.296	42.537	43.415	303.69 		5392.99	37.368	39.925	40.941	203.076 		2753.33	34.08	37.678	38.78	140.077 		1445.49	30.948	35.867	36.827	99.731 		
7809.69	42.362	44.409	45.436	151.87 		4116.44	39.088	42.295	42.923	112.608 		2099.87	35.957	39.658	39.974	81.398 		1093.16	33.297	37.122	37.317	62.622 		
9943.84	41.086	43.896	45.585	124.162 		5072.53	38.728	42.037	43.359	82.99 		2846.61	35.962	40.019	41.0	60.755 		1585.28	32.907	38.4	39.14	48.318 		
18995.56	41.558	42.912	43.505	189.201 		10773.2	37.288	39.862	40.353	143.91 		5758.58	33.317	37.298	37.65	118.524 		3003.56	29.689	35.323	35.474	85.659 		
11214.59	41.28	42.524	43.416	300.146 		5385.07	37.368	39.915	40.951	202.185 		2760.11	34.104	37.676	38.807	138.637 		1444.59	30.936	35.888	36.866	98.486 		
7821.78	42.365	44.416	45.456	151.154 		4109.33	39.084	42.281	42.922	112.266 		2100.31	35.955	39.643	39.969	80.846 		1093.96	33.275	37.086	37.33	61.897 		
9953.97	41.095	43.896	45.582	123.234 		5082.19	38.738	42.029	43.328	82.697 		2853.92	35.978	40.033	41.011	60.58 		1584.91	32.9	38.399	39.149	48.15 		
18974.58	41.551	42.917	43.509	189.349 		10766.0	37.285	39.853	40.349	142.735 		5767.78	33.311	37.314	37.659	117.781 		2993.33	29.686	35.315	35.456	85.753 		
11219.31	41.268	42.528	43.414	297.313 		5408.61	37.362	39.927	40.921	200.292 		2769.47	34.079	37.665	38.779	138.239 		1440.48	30.949	35.857	36.829	96.656 		
7827.69	42.362	44.418	45.445	149.866 		4128.4	39.089	42.295	42.901	109.912 		2104.89	35.954	39.661	39.985	79.87 		1092.18	33.275	37.1	37.308	61.997 		
9980.43	41.101	43.893	45.582	122.551 		5084.43	38.732	42.042	43.345	82.136 		2851.52	35.959	40.031	41.003	60.138 		1588.96	32.914	38.402	39.142	48.001 		
18982.62	41.549	42.916	43.513	193.172 		10764.98	37.28	39.852	40.37	141.613 		5769.16	33.303	37.3	37.653	116.273 		3001.29	29.685	35.309	35.454	84.328 		
11250.53	41.292	42.537	43.421	294.838 		5386.32	37.37	39.92	40.909	197.262 		2758.16	34.082	37.701	38.778	135.92 		1439.28	30.937	35.866	36.798	96.475 		
7820.62	42.353	44.415	45.437	148.559 		4109.2	39.084	42.288	42.93	109.448 		2103.6	35.953	39.653	39.975	79.598 		1097.24	33.302	37.103	37.326	61.266 		
9953.71	41.082	43.886	45.577	121.638 		5083.95	38.733	42.031	43.341	82.465 		2852.21	35.967	40.027	41.005	59.574 		1588.64	32.915	38.393	39.159	47.424 		
19014.89	41.552	42.921	43.507	187.507 		10769.42	37.274	39.843	40.36	140.16 		5760.27	33.293	37.306	37.656	115.405 		2998.8	29.688	35.306	35.466	84.142 		
11211.55	41.272	42.527	43.43	303.396 		5379.23	37.361	39.925	40.933	203.738 		2756.96	34.087	37.697	38.784	140.611 		1445.81	30.957	35.864	36.842	98.415 		
7818.62	42.355	44.412	45.452	152.215 		4114.53	39.089	42.292	42.938	111.862 		2105.42	35.977	39.668	39.991	81.658 		1092.8	33.29	37.113	37.333	62.377 		
9964.8	41.096	43.907	45.574	123.713 		5083.73	38.732	42.032	43.333	83.27 		2848.53	35.969	40.035	41.001	61.105 		1580.0	32.867	38.385	39.153	48.363 		
18988.36	41.554	42.912	43.511	190.187 		10761.51	37.277	39.85	40.356	143.891 		5754.62	33.297	37.313	37.651	119.078 		3000.71	29.693	35.304	35.473	86.045 		
11301.39	41.283	42.525	43.403	247.619 		5474.0	37.366	39.909	40.91	168.872 		2819.84	34.061	37.656	38.726	117.42 		1489.25	30.878	35.8	36.717	83.553 		
7970.13	42.372	44.405	45.431	127.0 		4181.82	39.062	42.245	42.899	93.07 		2138.09	35.913	39.601	39.948	68.238 		1122.13	33.232	37.068	37.286	52.609 		
10002.88	41.08	43.904	45.572	103.448 		5108.37	38.723	42.021	43.342	69.4 		2876.85	35.936	40.036	40.993	50.872 		1603.73	32.854	38.391	39.133	40.203 		
19020.44	41.55	42.918	43.5	156.575 		10818.62	37.278	39.86	40.357	119.698 		5812.49	33.303	37.276	37.643	99.905 		3033.73	29.666	35.296	35.462	72.725 		
11329.87	41.26	42.517	43.387	303.8 		5426.45	37.321	39.907	40.928	205.903 		2758.69	34.062	37.694	38.762	139.706 		1437.07	30.921	35.883	36.818	98.473 		
7888.58	42.331	44.421	45.439	151.603 		4138.09	39.061	42.267	42.915	113.941 		2117.96	35.958	39.71	40.022	81.488 		1093.6	33.255	37.164	37.383	62.063 		
10034.13	41.052	43.907	45.548	124.519 		5095.68	38.689	42.023	43.356	83.163 		2842.61	35.925	40.032	41.082	60.666 		1580.16	32.834	38.425	39.165	48.304 		
19135.69	41.533	42.9	43.507	190.726 		10850.0	37.271	39.853	40.345	158.861 		5773.16	33.28	37.292	37.636	121.952 		3016.36	29.675	35.298	35.46	86.147 		
11397.44	41.255	42.526	43.397	318.738 		5516.4	37.35	39.902	40.887	205.313 		2830.03	34.031	37.661	38.755	141.749 		1465.39	30.869	35.804	36.765	100.476 		
7937.56	42.313	44.374	45.389	155.607 		4157.73	39.033	42.231	42.904	114.428 		2140.36	35.912	39.641	39.975	83.306 		1106.36	33.224	37.13	37.331	62.999 		
10087.25	41.063	43.912	45.557	123.918 		5172.91	38.7	42.034	43.349	83.364 		2880.0	35.897	40.009	40.993	62.728 		1597.76	32.794	38.415	39.117	48.737 		
19221.96	41.531	42.906	43.491	189.653 		10944.44	37.272	39.835	40.329	143.985 		5835.38	33.272	37.297	37.614	119.546 		3029.11	29.634	35.295	35.447	86.445 		
11499.17	41.44	42.635	43.501	300.55 		5506.85	37.467	39.982	41.005	201.952 		2812.4	34.179	37.764	38.843	138.049 		1465.73	31.054	35.949	36.887	97.821 		
7974.0	42.431	44.474	45.521	151.359 		4197.69	39.179	42.317	43.015	110.876 		2155.42	36.06	39.751	40.061	80.256 		1126.49	33.381	37.195	37.454	61.49 		
10214.72	41.166	43.958	45.603	122.621 		5181.87	38.808	42.072	43.441	81.248 		2891.89	36.047	40.074	41.1	59.457 		1616.91	32.967	38.435	39.16	47.787 		
19306.98	41.665	43.012	43.61	186.15 		10967.87	37.402	39.938	40.439	141.326 		5872.89	33.425	37.363	37.724	116.347 		3073.6	29.804	35.337	35.551	83.694 		
11473.65	41.42	42.639	43.516	311.13 		5499.28	37.457	39.986	40.986	209.907 		2813.39	34.174	37.759	38.852	145.256 		1472.21	31.052	35.921	36.906	102.599 		
7973.24	42.428	44.476	45.515	157.113 		4196.98	39.168	42.316	43.005	115.924 		2144.89	36.034	39.75	40.061	84.74 		1121.78	33.369	37.194	37.471	65.115 		
10215.25	41.169	43.96	45.629	127.82 		5185.44	38.807	42.074	43.439	85.1 		2889.65	36.046	40.07	41.092	62.127 		1617.07	32.979	38.441	39.151	50.467 		
19307.38	41.661	43.011	43.617	192.824 		10976.4	37.405	39.935	40.436	146.123 		5866.0	33.42	37.37	37.711	122.664 		3072.53	29.824	35.347	35.571	88.433 		
